ID,Title,Category,Sub_Category,KhateebName,CityName,Date,Masjid
8313,وبالأسحار هم يستغفرون,"الرقاق والأخلاق والآداب, فقه","الصلاة, الصوم, فضائل الأعمال",عبد الله بن راضي المعيدي,حائل,"",جامع عمر بن الخطاب
8314,إعلامنا والأحداث,"العلم والدعوة والجهاد, موضوعات عامة","الإعلام, جرائم وحوادث",عبد الله بن عبد العزيز التميمي,الرياض,29/2/1426,الأمير حسن بن عبد الله آل سعود
8315,الإرهاب,العلم والدعوة والجهاد,الإعلام,عبد الله بن عبد العزيز التميمي,الرياض,2/4/1425,الأمير حسن بن عبد الله آل سعود
8316,الزلازل,"الإيمان, الرقاق والأخلاق والآداب, موضوعات عامة","آثار الذنوب والمعاصي, أشراط الساعة, جرائم وحوادث",عبد الله بن عبد العزيز التميمي,الرياض,22/2/1426,الأمير حسن بن عبد الله آل سعود
8317,الشائعات,"الأسرة والمجتمع, الرقاق والأخلاق والآداب","الكبائر والمعاصي, قضايا المجتمع",عبد الله بن عبد العزيز التميمي,الرياض,18/3/1425,الأمير حسن بن عبد الله آل سعود
8318,انكشف القناع,العلم والدعوة والجهاد,المسلمون في العالم,عبد الله بن عبد العزيز التميمي,الرياض,19/2/1425,الأمير حسن بن عبد الله آل سعود
8319,فبما كسبت أيديكم,الرقاق والأخلاق والآداب,آثار الذنوب والمعاصي,عبد الله بن عبد العزيز التميمي,الرياض,11/3/1425,الأمير حسن بن عبد الله آل سعود
8320,في بيت النبوة (1),سيرة وتاريخ,الشمائل,عبد الله بن عبد العزيز التميمي,الرياض,3/6/1424,الأمير حسن بن عبد الله آل سعود
8321,في بيت النبوة (2),"الأسرة والمجتمع, الرقاق والأخلاق والآداب, سيرة وتاريخ","الشمائل, قضايا الأسرة, مكارم الأخلاق",عبد الله بن عبد العزيز التميمي,الرياض,10/6/1424,الأمير حسن بن عبد الله آل سعود
8322,"نصرة الرسول <img src='../../images/salla-icon.gif' border='0'>",الإيمان,الإيمان بالرسل,عبد الله بن عبد العزيز التميمي,الرياض,4/7/1425,الأمير حسن بن عبد الله آل سعود
8323,شهر رمضان,"الرقاق والأخلاق والآداب, فقه","الصوم, فضائل الأزمنة والأمكنة",علي بن عبد الرحمن الحذيفي,المدينة المنورة,26/8/1426,المسجد النبوي
8325,مزادة رمضان,فقه,"الحج والعمرة, الصوم",أسامة بن عبد الله خياط,مكة المكرمة,4/9/1426,المسجد الحرام
8326,الصيام الحق,"الرقاق والأخلاق والآداب, فقه","الصوم, فضائل الأزمنة والأمكنة",عبد الباري بن عوض الثبيتي,المدينة المنورة,4/9/1426,المسجد النبوي
8327,فضل الصيام وحقيقته,"الرقاق والأخلاق والآداب, فقه","الصوم, فضائل الأزمنة والأمكنة",عكرمة بن سعيد صبري,القدس,4/9/1426,المسجد الأقصى
8328,حسن الخلق,الرقاق والأخلاق والآداب,مكارم الأخلاق,علي أبو مازن,غير محددة,"",غير محدد
8329,أسباب المغفرة في شهر رمضان المبارك,"الرقاق والأخلاق والآداب, فقه","الصوم, فضائل الأزمنة والأمكنة",عبد المحسن بن محمد السميح,الرياض,"",جامع العزيزية مول
8330,بين تدنيس المصحف وتدنيس القرآن,"الإيمان, الرقاق والأخلاق والآداب, موضوعات عامة","الإيمان بالكتب, الكبائر والمعاصي, جرائم وحوادث",علاء الدين بن محمود زعتري,حلب,12/4/1426,جامع الصديق
8331,مشاكل الشباب والواجب نحوها (2),"الأسرة والمجتمع, الرقاق والأخلاق والآداب, العلم والدعوة والجهاد","الأبناء, التربية والتزكية, قضايا المجتمع, مساوئ الأخلاق",عبد المجيد بن عبد العزيز الدهيشي,المجمعة,"",الجامع القديم
8332,استقبال شهر رمضان,الرقاق والأخلاق والآداب,فضائل الأزمنة والأمكنة,حسين بن شعيب بن محفوظ,صنعاء,"",غير محدد
8333,فضائل شهر رمضان وخصائصه,"الرقاق والأخلاق والآداب, فقه","الصوم, فضائل الأزمنة والأمكنة",حسين بن شعيب بن محفوظ,صنعاء,"",غير محدد
8334,رمضان شهر الجهاد والفتوحات,العلم والدعوة والجهاد,القتال والجهاد,حسين بن شعيب بن محفوظ,صنعاء,"",غير محدد
8335,فضائل العشر وفضل ليلة القدر,الرقاق والأخلاق والآداب,فضائل الأزمنة والأمكنة,حسين بن شعيب بن محفوظ,صنعاء,"",غير محدد
8336,رمضان مدرسة,العلم والدعوة والجهاد,محاسن الشريعة,سعد بن محمد المهنا,القطيف,15/9/1425,جامع الخفرة
8337,ما بين إعصار كاترينا ومجاعة النيجر,"الرقاق والأخلاق والآداب, فقه","الزكاة والصدقة, فضائل الأعمال",سامي بن عبد العزيز الماجد,الرياض,5/8/1426,جامع الرائد
8338,خطر الاستهزاء بالدين وأهله,"الإيمان, العلم والدعوة والجهاد","الإعلام, نواقض الإيمان",عبد الرحمن بن علوش مدخلي,أبو عريش,20/3/1426,جامع التقوى
8339,هل من متذكر؟!,الرقاق والأخلاق والآداب,الجنة والنار,عبد الرحمن بن علوش مدخلي,أبو عريش,27/3/1426,جامع التقوى
8340,من ليتامى المسلمين؟!,"الأسرة والمجتمع, الرقاق والأخلاق والآداب, العلم والدعوة والجهاد","المسلمون في العالم, فضائل الأعمال, قضايا المجتمع",عبد الرحمن بن علوش مدخلي,أبو عريش,12/4/1426,جامع التقوى
8341,إعداد الذات,العلم والدعوة والجهاد,التربية والتزكية,عبد الله بن عبد العزيز المبرد,الرياض,"",جامع القدس
8342,أمانة الكلمة,"الإيمان, العلم والدعوة والجهاد","الإعلام, نواقض الإيمان",عبد الله بن عبد العزيز المبرد,الرياض,"",جامع القدس
8343,عبودية القلوب,"التوحيد, الرقاق والأخلاق والآداب, العلم والدعوة والجهاد","أعمال القلوب, الألوهية, التربية والتزكية",عبد الله بن عبد العزيز المبرد,الرياض,"",جامع القدس
8344,قاتل العفة,"الرقاق والأخلاق والآداب, العلم والدعوة والجهاد","آفات اللسان, الإعلام, الكبائر والمعاصي",محمد بن إبراهيم السبر,العريجاء,"",جامع الأميرة موضي السديري
8345,وقفات مع عودة المدارس,"الأسرة والمجتمع, الرقاق والأخلاق والآداب, العلم والدعوة والجهاد","الأبناء, الآداب والحقوق العامة, التربية والتزكية",محمد بن إبراهيم السبر,العريجاء,"",جامع الأميرة موضي السديري
8346,حول حادث الإفساد في مدينة الخرطوم,"الإيمان, فقه, موضوعات عامة","الحدود, الصلاة, الولاء والبراء, جرائم وحوادث",مهران ماهر عثمان نوري,الخرطوم,30/6/1426,خالد بن الوليد
